# Force and moment coefficients
# dragDir               : (9.9902800828979665e-01 4.4079912120170803e-02 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00)
# liftDir               : (-4.4079912120170803e-02 9.9902800828979665e-01 0.0000000000000000e+00)
# rollAxis              : (9.9902800828979665e-01 4.4079912120170803e-02 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00)
# yawAxis               : (-4.4079912120170803e-02 9.9902800828979665e-01 0.0000000000000000e+00)
# magUInf               : 2.4800000000000000e+02
# lRef                  : 1.0000000000000000e+00
# Aref                  : 1.0000000000000000e-02
# CofR                  : (2.5000000000000000e-01 0.0000000000000000e+00 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
2962                    	1.4296849998159764e-02	3.6389811709519639e-03	1.0657868827207800e-02	7.0188874202869533e-01	2.6025004152625669e-01	4.4163870050243859e-01	-9.0694329488090975e-02	-3.5094438281279179e-03	7.1484302924164494e-05	9.9178869999815884e-10	7.1484798818514505e-05	-7.1483807029814497e-05
2963                    	1.4293184204274185e-02	3.6372374210099233e-03	1.0655946783264262e-02	7.0187091262649870e-01	2.6025375155390884e-01	4.4161716107258980e-01	-9.0681704759340481e-02	-3.5093546811271691e-03	7.1465973733687805e-05	9.9149395217306393e-10	7.1466469480663882e-05	-7.1465477986711715e-05
2964                    	1.4296877544830468e-02	3.6390066004934364e-03	1.0657870944337032e-02	7.0188641078734937e-01	2.6024931243853133e-01	4.4163709834881804e-01	-9.0693892955143379e-02	-3.5094321719217982e-03	7.1484440660303218e-05	9.9179934631974444e-10	7.1484936559976377e-05	-7.1483944760630046e-05
2965                    	1.4293905278289117e-02	3.6375952446105956e-03	1.0656310033678520e-02	7.0187145530773365e-01	2.6025235825255183e-01	4.4161909705518182e-01	-9.0683369401314981e-02	-3.5093573945339626e-03	7.1469579106273612e-05	9.9150421526110804e-10	7.1470074858381245e-05	-7.1469083354165980e-05
2966                    	1.4297065488399784e-02	3.6391059339394927e-03	1.0657959554460290e-02	7.0188533845493972e-01	2.6024828915352582e-01	4.4163704930141390e-01	-9.0694380073944036e-02	-3.5094268102603991e-03	7.1485380380350032e-05	9.9180917533578100e-10	7.1485876284937689e-05	-7.1484884475762360e-05
2967                    	1.4293420150837873e-02	3.6373712158887508e-03	1.0656048934949123e-02	7.0186774830685006e-01	2.6025197337753542e-01	4.4161577492931470e-01	-9.0681900775889626e-02	-3.5093388595301856e-03	7.1467153471508206e-05	9.9151442575605320e-10	7.1467649228721089e-05	-7.1466657714295336e-05
2968                    	1.4296981245224872e-02	3.6390736770625129e-03	1.0657907568162359e-02	7.0188336551272301e-01	2.6024758490264199e-01	4.4163578061008096e-01	-9.0694097853719471e-02	-3.5094169455499227e-03	7.1484959167160514e-05	9.9181963740832159e-10	7.1485455076979231e-05	-7.1484463257341811e-05
2969                    	1.4294054707787093e-02	3.6376846672278289e-03	1.0656370040559266e-02	7.0186851373383330e-01	2.6025061978946318e-01	4.4161789394437018e-01	-9.0683637077453472e-02	-3.5093426866657181e-03	7.1470326258746289e-05	9.9152462174784505e-10	7.1470822021057172e-05	-7.1469830496435406e-05
2970                    	1.4297189677729081e-02	3.6391837399306669e-03	1.0658005937798413e-02	7.0188219618938497e-01	2.6024659548976614e-01	4.4163560069961882e-01	-9.0694502604926341e-02	-3.5094110989338737e-03	7.1486001332139043e-05	9.9182977787483748e-10	7.1486497247027976e-05	-7.1485505417250109e-05
2971                    	1.4293527580953574e-02	3.6374403646406571e-03	1.0656087216312917e-02	7.0186466156778993e-01	2.6025025855745015e-01	4.4161440301033983e-01	-9.0682072226444865e-02	-3.5093234258361302e-03	7.1467690627124281e-05	9.9153487031216738e-10	7.1468186394559429e-05	-7.1467194859689120e-05
2972                    	1.4297100411956146e-02	3.6391494535943053e-03	1.0657950958361841e-02	7.0188012687924328e-01	2.6024575904509034e-01	4.4163436783415294e-01	-9.0694304394531300e-02	-3.5094007523837683e-03	7.1485555005980340e-05	9.9184023734033577e-10	7.1486050926099004e-05	-7.1485059085861662e-05
2973                    	1.4294214935545793e-02	3.6377830768830250e-03	1.0656431858662769e-02	7.0186485457841641e-01	2.6024885207457410e-01	4.4161600250384236e-01	-9.0683575214634132e-02	-3.5093243908898720e-03	7.1471127402873713e-05	9.9154543544546859e-10	7.1471623175591432e-05	-7.1470631630155993e-05
2974                    	1.4297513618565696e-02	3.6393623882467088e-03	1.0658151230318989e-02	7.0187886060959559e-01	2.6024475951947429e-01	4.4163410109012136e-01	-9.0694670785323547e-02	-3.5093944210361399e-03	7.1487621041818383e-05	9.9185080233404694e-10	7.1488116967219551e-05	-7.1487125116417215e-05
2975                    	1.4293900865924861e-02	3.6376436435781919e-03	1.0656257222346669e-02	7.0186133427716979e-01	2.6024846278896541e-01	4.4161287148820438e-01	-9.0682204349619475e-02	-3.5093067893842388e-03	7.1469557057571772e-05	9.9155600892485509e-10	7.1470052835576238e-05	-7.1469061279567307e-05
2976                    	1.4297339417951235e-02	3.6392860021917145e-03	1.0658053415759523e-02	7.0187671775902905e-01	2.6024385525611993e-01	4.4163286250290917e-01	-9.0694503623394651e-02	-3.5093837067839036e-03	7.1486750041539361e-05	9.9186136072112260e-10	7.1487245972219713e-05	-7.1486254110858996e-05
2977                    	1.4294422067642060e-02	3.6379025047361493e-03	1.0656519562905911e-02	7.0186168221717538e-01	2.6024696957831583e-01	4.4161471263885954e-01	-9.0683871530271840e-02	-3.5093085290848806e-03	7.1472163068522399e-05	9.9156598787243092e-10	7.1472658851516336e-05	-7.1471667285528462e-05
2978                    	1.4297678377186462e-02	3.6394613276663364e-03	1.0658217049520125e-02	7.0187554858750045e-01	2.6024293982490915e-01	4.4163260876259131e-01	-9.0694834468841079e-02	-3.5093778609268946e-03	7.1488444839613608e-05	9.9187070506387214e-10	7.1488940774966139e-05	-7.1487948904261077e-05
2979                    	1.4294086328849806e-02	3.6377537231691301e-03	1.0656332605680675e-02	7.0185786465122812e-01	2.6024669711402226e-01	4.4161116753720586e-01	-9.0682235211591758e-02	-3.5092894412557724e-03	7.1470484376872425e-05	9.9157588254871992e-10	7.1470980164813698e-05	-7.1469988588931152e-05
2980                    	1.4297722483670457e-02	3.6394939091415404e-03	1.0658228574528918e-02	7.0187344294073462e-01	2.6024221939789105e-01	4.4163122354284357e-01	-9.0694502072476285e-02	-3.5093673326936884e-03	7.1488665374631712e-05	9.9188098027937603e-10	7.1489161315121857e-05	-7.1488169434141580e-05
2981                    	1.4294748942888258e-02	3.6380826316027627e-03	1.0656666311285496e-02	7.0185834436822703e-01	2.6024528085509108e-01	4.4161306351313595e-01	-9.0683891329022479e-02	-3.5092918398413665e-03	7.1473797449649729e-05	9.9158613660125782e-10	7.1474293242718032e-05	-7.1473301656581440e-05
2982                    	1.4297952701294019e-02	3.6396143530478152e-03	1.0658338348246203e-02	7.0187237592171481e-01	2.6024114535510928e-01	4.4163123056660547e-01	-9.0695042605748094e-02	-3.5093619975991937e-03	7.1489816465437542e-05	9.9189136406019498e-10	7.1490312411119579e-05	-7.1489320519755505e-05
2983                    	1.4294258800476640e-02	3.6378571331517214e-03	1.0656401667324919e-02	7.0185442981715285e-01	2.6024488772679133e-01	4.4160954209036152e-01	-9.0682327181785122e-02	-3.5092722670865984e-03	7.1471346740328921e-05	9.9159657893647841e-10	7.1471842538618389e-05	-7.1470850942039453e-05
2984                    	1.4297925650835987e-02	3.6396130338131540e-03	1.0658312617022834e-02	7.0186993472272685e-01	2.6024045984964156e-01	4.4162947487308529e-01	-9.0694507511721908e-02	-3.5093497916048396e-03	7.1489681215950761e-05	9.9190188558119848e-10	7.1490177166893550e-05	-7.1489185265007972e-05
2985                    	1.4295035537460104e-02	3.6382426834979057e-03	1.0656792853962198e-02	7.0185499344614122e-01	2.6024359530860763e-01	4.4161139813753353e-01	-9.0683901414462934e-02	-3.5092750852321461e-03	7.1475230427783275e-05	9.9160672896215816e-10	7.1475726231147758e-05	-7.1474734624418806e-05
2986                    	1.4298230785124339e-02	3.6397699246189046e-03	1.0658460860505436e-02	7.0186906999028820e-01	2.6023948970153388e-01	4.4162958028875438e-01	-9.0695045293610221e-02	-3.5093454679432650e-03	7.1491206889677398e-05	9.9191168515647703e-10	7.1491702845519981e-05	-7.1490710933834828e-05
2987                    	1.4294576375371810e-02	3.6380304676286086e-03	1.0656545907743200e-02	7.0185152041104937e-01	2.6024315914870733e-01	4.4160836126234204e-01	-9.0682601056817372e-02	-3.5092577200572963e-03	7.1472934619849757e-05	9.9161682078175458e-10	7.1473430428260157e-05	-7.1472438811439370e-05
2988                    	1.4298102983831999e-02	3.6397160356592259e-03	1.0658386948172774e-02	7.0186706765287099e-01	2.6023871030472312e-01	4.4162835734814787e-01	-9.0694823521712403e-02	-3.5093354562567738e-03	7.1490567885972020e-05	9.9192210660139229e-10	7.1491063847025320e-05	-7.1490071924918720e-05
2989                    	1.4295144141038909e-02	3.6383119565618579e-03	1.0656832184477051e-02	7.0185199919099139e-01	2.6024180047670448e-01	4.4161019871428692e-01	-9.0684199118791220e-02	-3.5092601139575970e-03	7.1475773450834849e-05	9.9162709146908526e-10	7.1476269264380586e-05	-7.1475277637289111e-05
2990                    	1.4298374940468251e-02	3.6398573553254408e-03	1.0658517585142810e-02	7.0186599938313388e-01	2.6023772569614739e-01	4.4162827368698643e-01	-9.0695273995419504e-02	-3.5093301149086852e-03	7.1491927671755992e-05	9.9193230519959200e-10	7.1492423637908593e-05	-7.1491431705603391e-05
2991                    	1.4294711748163505e-02	3.6381148740078262e-03	1.0656596874155677e-02	7.0184817641413733e-01	2.6024149766525390e-01	4.4160667874888349e-01	-9.0682590541814809e-02	-3.5092410000739259e-03	7.1473611489174493e-05	9.9163744021144212e-10	7.1474107307894613e-05	-7.1473115670454401e-05
2992                    	1.4298146747584405e-02	3.6397550819875263e-03	1.0658391665596878e-02	7.0186363476221603e-01	2.6023697355958209e-01	4.4162666120263394e-01	-9.0694843821525914e-02	-3.5093182918046759e-03	7.1490786710075944e-05	9.9194268206080152e-10	7.1491282681416981e-05	-7.1490290738734908e-05
2993                    	1.4295281819773503e-02	3.6383985133470768e-03	1.0656883306426425e-02	7.0184845570716781e-01	2.6024000353435900e-01	4.4160845217280886e-01	-9.0684224319224946e-02	-3.5092423965396740e-03	7.1476461849766552e-05	9.9164755021959043e-10	7.1476957673541656e-05	-7.1475966025991448e-05
2994                    	1.4298568876905376e-02	3.6399720583103704e-03	1.0658596818595007e-02	7.0186245242962197e-01	2.6023590984406680e-01	4.4162654258555517e-01	-9.0695316370744183e-02	-3.5093123801423179e-03	7.1492897359036917e-05	9.9195253866592230e-10	7.1493393335306249e-05	-7.1492401382767585e-05
2995                    	1.4294972951434162e-02	3.6382619438731019e-03	1.0656711007561060e-02	7.0184488276791024e-01	2.6023964745342842e-01	4.4160523531448187e-01	-9.0682793930526737e-02	-3.5092245318439790e-03	7.1474917510625771e-05	9.9165767178126172e-10	7.1475413339461660e-05	-7.1474421681789883e-05
2996                    	1.4298646430022398e-02	3.6400203732707970e-03	1.0658626056751601e-02	7.0186054474912296e-01	2.6023516417090703e-01	4.4162538057821593e-01	-9.0695108203654437e-02	-3.5093028417404019e-03	7.1493285127270577e-05	9.9196278250724454e-10	7.1493781108661829e-05	-7.1492789145879325e-05
2997                    	1.4295667154271090e-02	3.6386063729280907e-03	1.0657060781342998e-02	7.0184541724048655e-01	2.6023822300784072e-01	4.4160719423264588e-01	-9.0684485612402582e-02	-3.5092272042074541e-03	7.1478388527404486e-05	9.9166783535030160e-10	7.1478884361322165e-05	-7.1477892693486806e-05
2998                    	1.4298850239738268e-02	3.6401286109850120e-03	1.0658721628753256e-02	7.0185927817774929e-01	2.6023412018692538e-01	4.4162515799082391e-01	-9.0695518901949254e-02	-3.5092965088841218e-03	7.1494304178631627e-05	9.9197319257583855e-10	7.1494800165227917e-05	-7.1493808192035351e-05
2999                    	1.4295245819395263e-02	3.6384141086792726e-03	1.0656831710715992e-02	7.0184173660255267e-01	2.6023777349380661e-01	4.4160396310874606e-01	-9.0683094807469750e-02	-3.5092088010183591e-03	7.1476281855786599e-05	9.9167821487579453e-10	7.1476777694894043e-05	-7.1475786016679169e-05
3000                    	1.4298971289018919e-02	3.6401991625064603e-03	1.0658772126512459e-02	7.0185727280141086e-01	2.6023339042265869e-01	4.4162388237875222e-01	-9.0695245978046776e-02	-3.5092864820029991e-03	7.1494909427942611e-05	9.9198376410430096e-10	7.1495405419824657e-05	-7.1494413436060550e-05
3001                    	1.4295984526305289e-02	3.6387807721573007e-03	1.0657203754147988e-02	7.0184227459783333e-01	2.6023640521104752e-01	4.4160586938678587e-01	-9.0684732087869147e-02	-3.5092114909953437e-03	7.1479975393151852e-05	9.9168865252872060e-10	7.1480471237478116e-05	-7.1479479548825587e-05
3002                    	1.4299119406496846e-02	3.6402796608678623e-03	1.0658839745628982e-02	7.0185598487680512e-01	2.6023235503333242e-01	4.4162362984347264e-01	-9.0695637405070084e-02	-3.5092800423805600e-03	7.1495650017877122e-05	9.9199382578842181e-10	7.1496146014790016e-05	-7.1495154020964228e-05
3003                    	1.4295481573717775e-02	3.6385484320369510e-03	1.0656933141680824e-02	7.0183844736303824e-01	2.6023601837754667e-01	4.4160242898549151e-01	-9.0683205303972433e-02	-3.5091923548219365e-03	7.1477460632932656e-05	9.9169893902703235e-10	7.1477956482402172e-05	-7.1476964783463140e-05
3004                    	1.4299113854155811e-02	3.6402867864259352e-03	1.0658827067729875e-02	7.0185400453097258e-01	2.6023162491119756e-01	4.4162237961977507e-01	-9.0695377354288759e-02	-3.5092701406519702e-03	7.1495622258983645e-05	9.9200422744714518e-10	7.1496118261097361e-05	-7.1495126256869928e-05
3005                    	1.4296116067031682e-02	3.6388620147862162e-03	1.0657254052245466e-02	7.0183918014445845e-01	2.6023463938131997e-01	4.4160454076313854e-01	-9.0684950690909275e-02	-3.5091960187296246e-03	7.1480633102143234e-05	9.9170910133630470e-10	7.1481128956693904e-05	-7.1480137247592563e-05
3006                    	1.4299226357501900e-02	3.6403486993071789e-03	1.0658877658194722e-02	7.0185287228921456e-01	2.6023062097569749e-01	4.4162225131351707e-01	-9.0695815168909802e-02	-3.5092644794437709e-03	7.1496184778194625e-05	9.9201416327044063e-10	7.1496680785276251e-05	-7.1495688771112985e-05
3007                    	1.4295566427427454e-02	3.6386063790239771e-03	1.0656960048403476e-02	7.0183534333636932e-01	2.6023431697352800e-01	4.4160102636284132e-01	-9.0683354694656632e-02	-3.5091768346897502e-03	7.1477884906721379e-05	9.9171918545839532e-10	7.1478380766314104e-05	-7.1477389047128653e-05
3008                    	1.4299175816564567e-02	3.6403335377746425e-03	1.0658842278789925e-02	7.0185085050187401e-01	2.6022984379548880e-01	4.4162100670638516e-01	-9.0695581455448177e-02	-3.5092543705076413e-03	7.1495932076318897e-05	9.9202452780774718e-10	7.1496428088582806e-05	-7.1495436064055002e-05
3009                    	1.4296358653172544e-02	3.6389998154940767e-03	1.0657358837678467e-02	7.0183587861674324e-01	2.6023288224362334e-01	4.4160299637311989e-01	-9.0685057064748262e-02	-3.5091795110921953e-03	7.1481846038240214e-05	9.9172951837315471e-10	7.1482341902999393e-05	-7.1481350173481034e-05
3010                    	1.4299571421662039e-02	3.6405378568682965e-03	1.0659033564793743e-02	7.0184954719277737e-01	2.6022885315401112e-01	4.4162069403876619e-01	-9.0695920442377564e-02	-3.5092478539627235e-03	7.1497910104622832e-05	9.9203488282574550e-10	7.1498406122064240e-05	-7.1497414087181411e-05
3011                    	1.4295954687079081e-02	3.6388161960883340e-03	1.0657138490990748e-02	7.0183220588843243e-01	2.6023248700589102e-01	4.4159971888254140e-01	-9.0683615938325191e-02	-3.5091611474512064e-03	7.1479826210590094e-05	9.9173986987694114e-10	7.1480322080525024e-05	-7.1479330340655151e-05
3012                    	1.4299547543517331e-02	3.6405354165393485e-03	1.0659012126977983e-02	7.0184764744398254e-01	2.6022792643136339e-01	4.4161972101261920e-01	-9.0695897290627950e-02	-3.5092383552193167e-03	7.1497790716643146e-05	9.9204513175309652e-10	7.1498286739209022e-05	-7.1497294694077256e-05
3013                    	1.4296602648917654e-02	3.6391374052560633e-03	1.0657465243661592e-02	7.0183276023862950e-01	2.6023098950249596e-01	4.4160177073613360e-01	-9.0685390616818823e-02	-3.5091639192027643e-03	7.1483066022398059e-05	9.9174993638452109e-10	7.1483561897366248e-05	-7.1482570147429869e-05
3014                    	1.4299707053196258e-02	3.6406220826700987e-03	1.0659084970526159e-02	7.0184626518560811e-01	2.6022701894500544e-01	4.4161924624060261e-01	-9.0696113647798587e-02	-3.5092314439280300e-03	7.1498588267515415e-05	9.9205500270396000e-10	7.1499084295016769e-05	-7.1498092240014060e-05
3015                    	1.4296113968260204e-02	3.6389116859567878e-03	1.0657202282303416e-02	7.0182903603262370e-01	2.6023063739055247e-01	4.4159839864207118e-01	-9.0683880625759369e-02	-3.5091452981733137e-03	7.1480622621694341e-05	9.9175994352266303e-10	7.1481118501666110e-05	-7.1480126741722572e-05
3016                    	1.4299653717063689e-02	3.6406042718370875e-03	1.0659049445226601e-02	7.0184449373884161e-01	2.6022620251030198e-01	4.4161829122853963e-01	-9.0696044359118849e-02	-3.5092225866947568e-03	7.1498321589602549e-05	9.9206523391088586e-10	7.1498817622219507e-05	-7.1497825556985590e-05
3017                    	1.4296740258885724e-02	3.6392215648308438e-03	1.0657518694054881e-02	7.0182968932025180e-01	2.6022924895332067e-01	4.4160044036693108e-01	-9.0685595706805205e-02	-3.5091485646120187e-03	7.1483754077418651e-05	9.9176996521847156e-10	7.1484249962401264e-05	-7.1483258192436039e-05
3018                    	1.4299874494586785e-02	3.6407211283875527e-03	1.0659153366199233e-02	7.0184320018094293e-01	2.6022525857216072e-01	4.4161794160878215e-01	-9.0696341518310741e-02	-3.5092161189058404e-03	7.1499425479595215e-05	9.9207495414712397e-10	7.1499921517072300e-05	-7.1498929442118144e-05
3019                    	1.4296249554772671e-02	3.6389959623645634e-03	1.0657253592408107e-02	7.0182573940208859e-01	2.6022891469781884e-01	4.4159682470426975e-01	-9.0683955003225472e-02	-3.5091288150217721e-03	7.1481300559401466e-05	9.9177990992066642e-10	7.1481796449356419e-05	-7.1480804669446499e-05
3020                    	1.4299916602874232e-02	3.6407521081762559e-03	1.0659164494697976e-02	7.0184121505183361e-01	2.6022442187486089e-01	4.4161679317697272e-01	-9.0696185651055944e-02	-3.5092061932608604e-03	7.1499636023612643e-05	9.9208493604125011e-10	7.1500132066080663e-05	-7.1499139981144610e-05
3021                    	1.4297057610359461e-02	3.6393963922715634e-03	1.0657661218087897e-02	7.0182645897925167e-01	2.6022741850005388e-01	4.4159904047919785e-01	-9.0685810989572013e-02	-3.5091324129081672e-03	7.1485340839808238e-05	9.9178973751666982e-10	7.1485836734676999e-05	-7.1484844944939477e-05
3022                    	1.4300174480569982e-02	3.6408866068388026e-03	1.0659287873731178e-02	7.0184010308878508e-01	2.6022341894484063e-01	4.4161668414394450e-01	-9.0696632599551949e-02	-3.5092006334461879e-03	7.1500925414529204e-05	9.9209470483257637e-10	7.1501421461881622e-05	-7.1500429367176785e-05
